ProductionVolume,ProductionCost,SupplierQuality,DefectRate,QualityScore,MaintenanceHours,AdditiveMaterialCost,DefectStatus
928,10516.78982,99.69151793,2.315852449,68.78698712,16,355.7807693,1
994,5871.379281,93.32814609,2.293446715,79.27777118,0,182.6524117,1
460,6672.683185,85.70808137,1.264490037,61.69883642,4,417.7872319,1
100,12737.92854,91.71616788,2.223795542,78.50135942,4,452.8821253,0
486,9013.890151,82.18964732,4.422275808,76.75763368,6,123.6989051,1
447,17532.20339,99.31673338,2.134079197,91.17345061,15,408.9682552,1
289,5220.40083,83.49569976,4.782216031,74.19767858,17,441.1207734,1
604,10686.41073,92.96060636,4.758390046,99.30195046,5,496.6031598,1
290,10060.1832,84.90908925,1.152043967,67.23079677,1,195.0405996,1
607,5289.914464,94.35122765,1.297900641,83.6394674,12,248.4012821,1
468,6865.525985,95.53642734,4.382033316,63.58797188,9,486.4764369,1
508,11204.64012,93.46839458,2.267424135,89.35455936,20,137.6062201,1
923,12392.96877,92.28998921,0.51968292,99.79014752,19,309.4831376,1
216,11064.34621,97.84938188,1.732423189,92.76554551,10,302.6978319,0
233,12964.06518,81.57253422,3.189330469,82.22814163,20,342.6190956,1
157,13926.97512,86.61829532,4.096696847,79.3896543,1,232.3170459,1
655,5148.857317,84.96574959,1.100248777,93.40119845,7,470.3672355,0
784,11961.42739,99.76027924,0.99743614,97.43896339,23,208.0245044,1
771,19452.48861,87.78779559,4.649416941,99.56826103,21,359.878207,1
272,12785.4842,94.65225398,3.880167655,75.8615691,18,298.3708091,1
928,15163.13401,93.69450328,3.154008204,99.63669899,19,206.669381,1
914,9677.957869,84.24162475,3.961340555,66.23705009,16,175.5415183,1
248,16609.87067,84.7799536,2.429844626,70.14199104,15,482.6248497,1
179,16593.82223,85.62569127,3.913050863,63.56064499,9,324.5165846,1
985,12819.44071,88.22254557,2.173113461,70.86954066,4,341.6763649,1
312,19640.20735,84.68650131,1.598425576,90.71750206,13,413.1581836,1
302,6883.253221,80.39302965,3.780560396,94.11697433,23,132.4906634,1
863,5254.214973,97.58786114,2.388525315,91.1557058,18,385.5057071,1
328,16552.37318,99.31219663,4.916196969,85.24263113,3,166.056055,1
775,17107.33306,86.83140774,2.07268332,80.5586605,19,396.192434,1
326,6803.108437,86.77013759,4.647773392,88.34817157,15,156.5314687,1
758,8983.742494,80.14183626,4.698331469,75.63334197,23,432.9974799,1
631,5263.28545,93.60501377,1.588338262,93.65233406,14,372.4065043,1
540,9399.629162,96.50879791,4.091995317,87.08760376,8,254.3561155,1
501,16597.12811,82.93216601,2.448835273,87.91218794,2,243.5337776,0
146,12769.40792,83.19332699,4.628861273,81.43743973,22,159.5788254,1
332,10221.4339,95.801665,2.525559227,95.40915937,8,461.6213423,0
404,10576.08942,92.32581497,3.849366728,70.08058935,17,147.4117091,1
625,5020.304386,80.89721115,2.601353341,75.24590613,3,288.8309554,0
242,9497.007913,92.45093981,1.525103401,91.10570279,18,194.6073819,1
514,14696.88112,86.17835446,1.39707558,79.70995585,23,498.5310032,1
612,19612.91666,87.37450311,2.414440374,95.56856054,3,334.3376206,0
472,17705.9124,95.39462837,3.899725957,73.85597279,8,159.8338014,1
665,5353.92447,96.21870385,3.222821683,74.77320675,0,367.025599,1
985,18478.40907,88.00713254,3.598831805,95.54943158,0,496.6436069,1
358,16747.9762,98.94305872,1.770468578,78.57481281,19,342.0173122,1
755,16705.64185,88.12925436,2.666459057,80.64498337,18,282.9516378,1
570,11869.93639,95.4367207,0.699778692,73.31054861,2,217.3080486,1
111,10970.07939,89.67754529,4.178895872,71.06679769,9,136.8493659,1
429,9543.735932,97.95064653,4.95451473,86.23794843,11,191.2985196,1
835,5985.422884,98.15522487,2.330955782,64.79362646,17,321.4483118,1
883,8423.530452,81.74833616,0.549336439,95.17090565,13,401.5142795,1
457,8699.054525,98.72986663,1.264066878,91.16812547,9,451.1723561,0
507,12261.15605,96.51069683,3.43637095,67.62993055,9,417.4849001,1
767,16211.6661,95.82621429,3.254356932,87.76079783,17,150.1860805,1
472,12107.14743,84.01822679,4.045391238,84.10531685,23,409.383954,1
107,5867.666742,96.10238418,1.642478049,67.38140203,0,332.6418185,1
221,19366.84701,97.00265469,3.93634362,70.92814024,14,287.643023,1
447,19140.86479,85.78300669,3.595928097,76.35946015,7,329.1056474,1
775,16777.84315,99.04520157,1.95266524,87.96970941,2,103.2301315,0
189,19869.91852,80.99720293,2.954696666,85.54893635,17,127.0920972,1
747,13167.23499,82.99818506,1.162732138,81.28939391,8,310.3397116,0
797,19441.52525,90.75162276,2.536540265,90.73642172,15,169.4476998,1
415,6134.075609,91.51584942,4.465388028,90.31750958,20,318.2163809,1
277,10485.21122,92.90300167,2.395361209,84.71436616,14,241.6854287,1
639,8380.71902,80.33938259,4.278050179,91.47960334,4,462.9648083,1
831,7937.496262,99.20733549,3.156140144,73.37053499,12,479.8733709,1
968,7112.044233,80.89176185,1.363445209,95.24998113,21,491.9136452,1
140,14336.20462,82.86123905,3.114978101,84.59640343,19,459.5751984,1
839,16719.82784,80.28029035,2.776924981,92.89454055,6,494.3563405,1
803,13674.47599,91.33716867,2.293886008,81.85116419,15,382.4588503,1
601,7204.440644,98.64533768,1.038336978,68.7375298,6,484.216912,1
244,17166.85655,93.31894332,2.375188987,81.69640515,21,356.7169862,1
300,14539.32061,96.45314937,0.827430693,74.84446655,15,423.6856828,1
823,10822.48559,80.26562407,0.944460731,87.89996144,12,152.7639971,1
560,15111.95443,90.84030597,2.371624398,79.03175167,16,373.039835,1
831,8898.574689,89.19125955,1.874216669,93.4445122,8,472.4413237,1
851,10177.88313,89.97935888,4.664949466,87.12290049,11,316.0192966,1
657,18762.28765,81.44426371,2.190676124,87.38177732,12,174.7278854,1
646,9357.567585,93.68870722,3.910361549,68.68621334,8,310.7554243,1
352,12049.82402,90.0644083,2.886113869,99.36999066,4,382.7763976,0
489,18352.11706,95.302977,3.668385509,93.66700837,6,407.9153996,1
693,15615.82025,89.70581268,1.670521924,91.56019538,0,309.480804,0
982,5933.048392,82.98763272,4.738572378,73.20860901,3,186.9472097,1
355,7209.545664,92.96513908,2.885398236,81.42526611,3,470.6755154,0
808,5117.623862,83.44772724,4.240958321,65.48412752,15,409.4469666,1
914,14463.82685,97.44789127,2.142705621,81.53903907,4,208.2753602,1
549,11715.10138,92.26232478,0.950951071,65.83556986,21,424.725167,1
109,7014.122764,83.14407767,3.531702415,82.12151376,3,239.1450598,1
923,19369.01182,99.24676115,0.534918418,85.94887521,5,224.9725379,1
897,12944.89586,90.36730927,2.638818395,75.60783869,22,445.2306509,1
341,8628.399412,81.45796904,1.367608562,79.94179513,2,449.2940827,0
350,12509.05357,92.53665809,3.32318977,95.02613551,7,259.3925611,1
976,15194.30499,85.06397814,4.907389429,64.34252579,16,103.569122,1
104,6143.58827,96.07386904,2.589813078,91.66931572,17,174.6262486,1
218,9120.557226,96.35644147,4.178742154,66.83018204,17,463.7185313,1
900,17104.48236,99.57894712,2.785028841,61.46831931,11,459.4997348,1
473,11894.97306,90.03739062,2.73128014,67.42298411,0,281.3378992,1
164,13198.65713,89.09913759,4.686905719,90.6017276,22,221.6466829,1
245,11492.24003,95.06951211,4.504846409,76.20504293,11,221.0993168,1
323,5658.49914,82.64941313,4.036102093,94.90082067,10,458.8779211,1
338,7486.246697,90.93831028,1.83315089,80.98830165,12,229.8933244,1
276,11683.12458,90.924952,2.952537871,60.89001408,2,304.6321039,1
878,8137.781981,81.78946246,1.50753755,88.66854438,7,392.4044202,1
952,5749.68543,88.35968171,2.497625141,64.40931635,2,183.7924166,1
381,17654.74496,97.06569597,2.678958796,91.57518534,16,201.5356326,1
162,19717.88794,97.12307244,4.242380181,66.72410199,12,243.2247572,1
316,16897.14311,81.9847533,4.532127644,73.81785543,9,361.6893557,1
953,17806.77383,81.81441765,2.365790281,90.45085719,16,426.9962605,1
926,8629.656955,85.25390954,0.579670003,98.1692543,2,318.6823053,1
894,19409.40463,97.49532125,4.377982279,74.85735803,12,153.1714947,1
788,7953.885567,82.5780517,1.284254053,93.17600881,21,278.4982092,1
560,19271.44716,94.39993605,3.298468838,67.63169062,5,151.0762888,1
709,19922.28941,82.02331239,0.612369052,92.28719081,13,135.3188679,1
204,15675.84209,92.46275707,2.297779139,86.29976237,9,335.8467079,0
198,19717.15598,87.12134598,4.93682136,67.70974029,19,482.4848447,1
610,13543.09669,95.77827926,0.953121205,72.10015841,15,435.0447333,1
484,8893.126748,84.67380898,2.406619184,65.27083554,17,409.788505,1
504,11554.93828,92.78403659,1.882174776,75.31868044,12,390.8223863,1
922,13903.41403,84.71365069,4.572896555,68.14594564,9,458.8511429,1
617,6096.22343,94.27320566,4.412030486,85.75991815,5,401.1340337,1
575,14335.14897,97.47356069,1.569644421,99.78020417,9,350.7509381,0
808,19717.66755,82.53603598,0.865345042,60.48036652,4,245.8720321,1
962,7851.614747,97.33191377,3.322122773,81.63679253,5,140.3775559,1
744,16888.92674,91.87150509,2.013659203,82.9466639,6,284.4133455,0
969,18618.48191,82.54220982,3.524379758,96.56835159,10,469.9136945,1
870,19155.52389,88.55083711,0.644538902,80.24021339,15,333.2401062,1
536,19402.03407,83.21720587,1.100296558,81.74805679,11,173.801672,1
122,12821.89458,94.00695778,3.588675047,78.86611205,11,359.6093234,1
664,19659.61862,95.17736269,1.455667949,70.75617218,22,286.1848936,1
776,16359.65311,82.11593041,4.359144541,62.24116533,19,472.5520354,1
813,7425.071544,90.12279705,0.763658995,76.34630729,4,164.375964,1
557,12153.5016,96.29250112,1.469668923,62.10365885,15,384.8046994,1
182,15774.96763,98.72326083,4.993521118,82.01969878,5,372.6409859,1
244,8710.104737,90.27035733,2.448842462,72.29174573,8,493.4166314,1
184,14609.22775,99.00558447,3.663345486,81.34409606,4,325.9648506,1
177,14999.00719,90.71377941,1.32198372,65.37187858,20,448.6296144,1
556,7440.496157,87.88380989,3.244409307,97.30519863,22,109.885575,1
977,13476.27969,96.96406257,3.767477308,95.78084974,15,149.1567873,1
100,16574.40366,89.85965421,1.915144861,67.59986037,17,238.3754291,1
150,12483.43497,89.43805021,4.230037004,73.73777133,18,347.7309589,1
784,5181.546752,89.80624979,3.215379103,84.53971087,11,279.631738,1
816,5135.577036,96.93570004,2.251053543,63.82744829,1,181.0784989,1
871,10355.44016,96.63883083,3.00939077,74.18271284,9,335.681496,1
545,18892.91103,88.07039985,3.095423813,70.04449147,11,326.6796237,1
548,8430.151694,86.6659972,1.244908817,96.62066915,13,309.7789914,1
980,14515.45533,89.83856048,2.312295664,94.10042545,17,136.2224448,1
587,8331.13806,91.45545019,2.045437646,83.19330965,18,470.8101971,1
899,9825.049845,84.76674421,2.304062252,80.81385347,5,336.9021215,1
133,17720.63134,95.87910169,3.924997648,97.22903178,4,205.5966989,1
447,15932.92163,89.72965531,2.671422834,97.29711132,15,374.9672762,1
194,6430.98916,86.68091097,4.73142269,98.77320501,13,227.1631963,1
171,11430.53031,82.13641986,1.82154386,65.01515536,12,302.3424107,1
650,5437.546455,84.77690321,2.370666102,66.42231243,20,236.4527084,1
253,12213.3522,98.98562344,4.041305647,87.06946795,1,452.1576106,1
349,14936.51018,86.10199374,2.95711067,81.65737906,1,497.5922338,0
773,6777.539354,83.37718579,2.961626659,60.7386362,11,164.4728261,1
537,9333.274084,89.21345583,0.740030734,62.47900144,0,109.4315802,1
217,10967.54938,86.14175487,2.293698482,95.52321529,18,187.7290028,1
870,18792.96537,80.70318501,1.718301796,94.75483182,15,335.9807932,1
990,19898.82523,86.46290435,4.997008053,74.29083688,6,169.5804558,1
405,5673.669485,90.88217248,1.887597818,95.64202468,20,424.5937698,1
367,16415.11885,91.03424744,4.480234407,83.74700298,6,263.4682307,1
153,10575.861,87.13117842,3.543051808,92.23622588,15,344.2130963,1
335,10886.87279,88.94605513,2.034123841,77.09724285,5,282.2471366,0
488,16313.9746,99.31035836,2.945904703,64.53593309,17,461.3311686,1
833,18776.39648,87.54696954,4.28241146,77.34908251,0,114.0541348,1
862,19263.92892,85.16453627,4.475157341,78.29199192,0,391.7207583,1
924,13656.83879,84.86934088,1.221772438,82.03776775,13,360.8688533,1
500,10356.81739,89.15529225,2.028079135,64.22330852,5,359.8060124,1
723,16813.23629,95.19040297,2.008504311,99.65607452,5,265.5957572,0
866,8765.020749,84.11976368,0.689201582,69.76547283,3,106.2700914,1
402,13461.11043,94.18592254,3.192069919,67.94209614,11,375.6962888,1
306,10378.67692,80.42299647,4.346690238,81.07211675,17,431.7884851,1
328,14849.46611,88.37865956,2.217084745,81.48832718,9,134.0921244,0
952,8605.983693,95.5173013,3.830161752,77.59282951,2,276.6470017,1
677,7873.894186,86.77465912,3.324651861,90.87568585,2,165.0379416,1
174,18773.5863,91.27474203,2.19041931,80.66617603,7,344.3751146,0
534,6527.055244,84.09958466,1.134769098,84.38781821,21,414.2419505,1
202,12589.36862,94.83990782,3.691957337,88.94985542,22,366.682626,1
521,8312.791744,81.04558207,4.34554326,61.00100406,0,227.2240282,1
803,5583.94945,97.0508529,3.586345216,82.8257673,17,155.8930811,1
863,5540.282274,83.96392773,0.580453178,95.36777885,14,417.7072584,1
837,7628.326582,97.48796063,1.473048025,60.69554972,20,229.5667434,1
905,18001.55532,87.05058483,0.812659932,76.20728415,19,108.8559327,1
405,9237.18116,94.45367149,3.066737448,97.04909801,16,328.5684857,1
197,19256.88756,86.38450596,3.904149555,74.12617609,10,198.6709241,1
949,13724.33439,98.11823342,0.997606342,78.34915297,12,436.4823993,1
897,11549.21285,82.53274251,4.272520193,99.26165572,19,157.3020818,1
434,13701.33252,83.57039579,2.999790403,67.97295436,9,273.9203396,1
958,12750.47578,89.8606025,3.604860555,62.61020757,12,201.2520814,1
534,16381.64381,81.63876878,4.871308319,94.37690363,16,375.8406477,1
546,9237.44099,83.91960369,0.876564447,94.73861365,20,319.4123637,1
407,10295.75587,98.87532764,4.555508103,78.88311339,0,416.3950877,1
348,18411.41454,99.52979322,1.067462132,80.56828698,19,283.4450301,1
265,19196.8477,87.52518659,2.26831463,93.43225478,15,101.9233726,1
580,18388.37341,98.46572042,4.331474133,89.54237992,15,186.0785922,1
434,11291.71991,90.89649351,4.578144065,70.60596009,20,499.6628433,1
641,16705.48255,85.39484932,2.778672531,60.6757342,2,262.1379957,1
858,12145.036,94.04797442,3.173470872,79.1880065,1,348.0940432,1
205,12463.09778,93.17803613,3.686663006,94.35649304,5,461.9726432,1
662,8070.201636,99.78250638,4.247414008,95.83338707,10,108.2096729,1
180,13866.95455,85.30094575,1.046800263,98.24904788,2,363.8429586,0
232,7792.038466,93.44119005,4.145311887,95.1825295,0,215.3507896,1
896,9973.470486,81.0404751,2.665742677,83.20174221,10,211.6993021,1
999,17825.45302,82.27292077,2.527805413,77.78422397,12,189.9405613,1
237,8106.137138,80.0783675,2.407548884,90.99399386,4,429.0916865,0
283,6067.374278,99.98921362,2.791452134,89.59286537,17,249.179093,1
500,6035.113889,96.04547394,4.75272749,81.5257372,14,126.8466153,1
429,19111.76781,95.73446029,2.966916978,63.4930949,17,138.7404632,1
884,12603.80657,90.19452151,4.789298922,97.04325387,14,159.4457451,1
607,11141.18108,86.00134166,1.311305588,78.2241015,19,459.5710349,1
951,17163.17872,83.02528569,3.758611905,74.53335128,19,270.9773706,1
168,17537.38892,85.69349478,4.155077924,85.18269581,19,466.4197358,1
645,9982.865497,87.51942444,3.556079741,86.95351845,6,426.9917891,1
873,15404.27086,95.12620194,3.231150261,68.42751668,16,435.1530485,1
152,16566.84224,90.79323578,3.041657515,93.47755379,7,214.7327245,1
549,14819.7603,81.54967253,4.374187172,71.59748375,12,208.5257651,1
304,7273.926122,80.36058018,4.197409687,67.46735704,15,324.0273519,1
225,18138.24625,82.04664359,1.050299245,76.25599411,9,267.1699848,0
846,13086.41829,88.20997427,4.318644457,89.22240324,13,303.6242753,1
142,9237.086396,98.66385834,2.363308787,98.61832714,5,121.2816807,0
851,11378.42278,92.74804962,1.641635735,92.37125057,19,488.6360765,1
982,5563.566356,96.036518,4.413958556,97.61393511,21,123.2675231,1
210,6918.002018,89.32749189,2.444111598,65.62423216,6,171.5325191,1
860,16483.20126,87.23332166,4.137641106,62.84707195,5,371.2802099,1
762,5000.174521,82.16800745,1.685316254,82.30819048,16,162.2006207,1
282,11248.48743,97.51866044,0.517681946,71.61189932,20,142.7479711,1
947,12837.65272,95.66320058,2.729566368,93.12219892,23,161.4481525,1
194,5819.5163,83.36236195,0.951027155,86.87951486,7,124.7680973,0
473,19596.17244,90.24521128,3.8946918,98.82912656,11,200.5274961,1
619,8391.879969,89.74749616,1.742338112,70.19169423,3,208.4477084,1
999,9562.980795,92.50183105,2.49640541,79.43136457,9,299.448835,1
459,9559.137684,98.92373788,0.891651043,80.0496191,5,275.4890069,0
999,8456.249932,91.59542884,1.789966618,69.56707179,6,289.4853661,1
795,5022.107331,90.80434534,4.016706095,83.60373598,20,346.4158017,1
380,15940.17191,81.00645866,1.182145604,77.73143944,7,192.3845725,0
294,19502.6825,81.25814952,3.412218025,77.86886224,2,153.8816524,1
963,8364.402249,83.74693583,4.628416338,74.50946592,7,451.5513115,1
294,14945.70788,80.64941543,3.559265419,60.6771741,14,353.5765358,1
766,16128.4449,94.86705791,4.149597602,80.88380948,20,124.2653176,1
192,17726.38069,94.46660608,0.990372332,73.40991343,0,484.42066,1
771,11339.43796,82.72112469,1.628293217,60.05279476,12,377.2274009,1
160,9543.963585,96.72157802,4.525424835,72.31774831,21,160.6818568,1
733,9879.42701,83.0957207,3.717975261,71.14513332,17,487.6537727,1
150,15689.32,86.02351174,3.377992219,75.73792613,14,246.1629373,1
502,17251.692,84.97953798,3.486950313,65.27407959,6,493.8040319,1
888,7724.209516,87.44614197,2.363902494,80.30735299,14,141.3102518,1
104,10564.11512,85.09327532,0.700504842,87.6976141,2,163.9876868,0
565,18529.10295,89.77901853,4.029986939,85.20742276,13,362.9678203,1
703,17100.4028,88.14815763,3.554209563,92.1501979,19,108.8573861,1
781,19772.87604,99.73138982,2.627620089,78.08033152,3,107.4758565,0
928,16313.7239,81.118527,4.548918269,80.76366921,3,416.7931329,1
633,10897.92802,82.84362753,2.012718492,92.41607763,2,167.1121327,0
504,13859.56751,81.05651788,1.824447849,77.10804683,4,467.515997,0
937,14915.21381,92.5168239,4.427583463,88.063974,10,270.3584649,1
612,6176.837245,81.09018555,4.086444446,77.38409475,7,449.4609417,1
744,13167.45439,96.72879475,2.817409148,76.70944778,1,267.1054336,0
332,15639.81243,90.23877261,1.088306328,90.40822498,15,312.092002,1
623,7509.81956,90.54015249,1.467821622,66.99347662,9,226.6056647,1
445,16709.47576,91.23189015,3.453025957,73.54343888,17,363.2305671,1
145,13756.59171,83.41627413,2.23268557,68.96689107,6,227.2804664,1
645,19283.32679,83.95380606,4.264129362,74.36439772,4,189.2680391,1
177,5636.334473,86.37634646,4.774797542,69.21499289,6,132.4189248,1
829,8979.892063,91.86992832,4.125366164,83.17622524,20,123.0677391,1
912,14023.30819,84.20235552,2.198954403,91.9268321,5,222.3897413,1
172,9448.398683,82.32663454,4.049088932,91.46452245,23,394.5893381,1
893,15716.36246,99.40233773,2.081487531,74.58003858,0,182.2480265,1
348,16385.07924,80.4396363,1.251950395,99.55041624,10,219.6909801,0
146,6537.739461,96.05394811,0.650269422,83.75417459,12,462.0685674,1
220,12707.81696,95.76070299,2.235725207,75.97601207,11,355.6629983,1
313,12633.35833,85.94428228,4.566016867,93.42157117,0,467.8889558,1
338,10539.21155,82.71253232,1.575439645,89.19496051,20,464.4904136,1
155,18993.87294,82.91257293,1.429309242,89.97101347,14,125.364273,1
449,17412.5948,93.94863234,4.864193534,67.84557399,0,482.00373,1
206,15458.14073,92.85613182,0.612518508,78.73297229,2,120.4711836,0
930,15714.89954,95.65491349,4.036019677,94.47312523,14,470.2475671,1
147,11925.74216,98.74962345,1.946164801,80.16152031,8,318.6933747,0
672,18814.91782,93.83854727,0.668695806,87.33810974,13,313.2758332,1
436,15418.93141,83.11703073,4.630111431,83.51734932,22,385.305625,1
125,15934.71592,84.86885234,1.128390486,93.69427151,21,451.6845083,1
903,17925.36356,96.84387462,2.983006777,71.38243359,23,346.8018223,1
356,9111.07384,84.18612152,1.733243933,83.01901112,7,270.1599415,0
107,17106.06356,81.45044634,0.79336761,64.92938672,21,144.7557372,1
724,7928.609044,94.06560108,0.724651185,87.60843107,3,415.6837224,0
966,10180.12928,88.05052711,1.020005145,89.27871353,19,151.317397,1
352,10034.15681,98.40080105,0.821151563,61.71349285,19,390.5463445,1
791,19677.88203,93.00510142,3.92251152,87.03163855,5,311.1699783,1
818,17848.05836,81.80837956,2.68504791,76.58760617,0,254.3343699,1
402,15517.54792,98.95713135,2.043014411,64.96387504,17,345.1945545,1
738,15905.85142,85.17114527,2.382660096,76.79630191,5,408.9424344,0
155,13431.09192,86.74424981,4.68026031,67.76931719,13,476.4558474,1
825,19206.36001,88.04520827,4.598383157,76.62238128,10,205.8787531,1
625,12443.88129,81.02448593,3.720544161,75.37356112,16,478.8520641,1
573,10707.76565,89.93030844,4.481070698,89.53566548,8,484.3792184,1
127,7445.530054,82.46636982,1.938416124,90.96862233,21,425.4522058,1
177,16793.08478,88.01940653,2.214991967,84.28114618,6,452.57487,0
315,16016.65898,87.01419576,3.261704818,60.90747369,13,376.9710055,1
485,10765.32558,95.45680167,3.306316763,97.24089116,16,115.638888,1
464,5377.901209,96.06341023,2.667649271,87.4493312,7,330.0314179,0
765,17584.95992,83.06825765,2.302960318,61.367818,15,398.8818252,1
625,5171.269752,87.33102375,4.937811402,92.75331597,11,476.6812539,1
798,15555.49669,87.46706322,4.195056318,68.01064619,11,328.1807388,1
411,19553.85665,83.02820888,2.45741089,83.16884758,4,417.6802713,0
982,11564.91992,95.9690701,3.772816148,78.6653748,4,382.015487,1
106,8524.601075,94.14456657,1.71302762,76.79355129,13,212.3211554,1
102,15573.06515,83.80763573,0.950761968,95.5885488,5,161.8912301,0
722,17256.92213,87.33443817,2.085939615,77.49445166,6,400.3621315,0
849,13196.45474,82.1161005,2.313377601,63.0137647,22,193.5073445,1
462,19505.52913,92.56413194,0.574417061,97.86554909,20,197.8766219,1
850,5775.030825,82.42743849,4.166564007,96.82140925,16,357.5784955,1
607,12571.93397,99.71868337,2.116370311,87.37730758,8,415.6273856,0
373,15776.80921,95.61364149,3.111881746,78.71570113,21,332.9328371,1
605,17939.60707,87.80477099,0.832834343,63.71437892,12,453.9932616,1
905,7688.834179,91.57127865,1.287485729,91.62992474,8,184.5773077,1
838,17000.05223,98.22683632,4.503621764,63.01911658,15,200.9657718,1
982,13290.60614,91.08198561,3.239093875,62.7440394,3,354.7822017,1
114,10948.30523,83.48996973,4.776278226,81.4953537,1,431.7472738,1
291,6975.725429,87.57406711,4.994375155,66.40512961,12,315.7407207,1
730,17979.43638,96.8628973,2.173370519,60.30921069,12,104.1526293,1
584,7359.098123,92.88426032,1.844613788,76.92453724,18,370.7772517,1
127,9646.817888,93.01448769,4.362602248,65.48868926,11,425.4329732,1
813,9350.682979,97.33642971,4.993751422,66.42061661,3,210.6174512,1
138,18071.21051,97.87946115,3.333385554,63.07642555,9,121.6792916,1
372,15090.54491,98.39585144,4.078133251,68.20375015,15,307.1807912,1
330,16950.22096,81.89698387,4.017856365,88.61936719,23,116.8620881,1
185,8757.018482,90.88252004,2.099028687,92.35709229,18,266.4066976,1
573,14373.11149,94.81019042,3.084216711,78.10134576,7,107.1271378,1
225,13576.18975,95.1385369,4.248756236,80.26215264,5,189.9866892,1
911,17492.45565,92.13432404,3.596512443,61.30620138,3,255.5289808,1
636,18591.30591,83.3357467,0.595237163,62.77265045,6,144.6823559,1
244,5182.351572,95.94841108,2.01517551,70.30270903,13,145.6623616,1
624,15110.29879,94.40222667,1.150140635,81.75593683,12,430.8246961,1
311,5777.536987,81.72271543,1.548374954,89.58204595,20,116.5695467,1
124,13232.87998,89.27619649,4.574702649,84.20012245,4,375.5864995,1
679,9314.490936,83.47954799,0.6660198,75.6851142,8,425.7928197,0
493,9601.648993,86.74954091,1.489103204,64.73296292,2,152.2889417,1
166,10294.37755,80.36162184,1.893062085,91.2309294,9,178.1482938,0
332,14319.38674,88.00659737,3.275978324,74.55144206,14,356.5973206,1
208,10010.74949,90.99753842,2.903457605,89.44216058,19,226.2586451,1
245,15990.48576,92.39165186,1.482212673,80.51915368,20,290.5692285,1
210,11067.91078,93.2698069,1.239084803,89.54648214,16,434.4010833,1
327,6025.298005,96.72582626,1.565591156,96.29158246,22,155.1932686,1
210,16756.39764,84.30925815,2.76138332,96.84118064,23,347.8610088,1
569,9286.374869,82.40963645,1.720300036,81.4042712,5,476.9590889,0
133,11491.50319,97.03074344,4.764211257,80.46033459,2,122.9866519,1
722,15281.65825,83.1322563,2.587393496,70.62713862,17,124.002706,1
875,9986.842357,99.49520163,0.764582074,97.43199326,4,321.896949,1
468,5848.784842,96.85076459,3.781698826,78.31676669,12,484.0303184,1
847,10608.81571,90.01753212,1.979803797,65.10364957,0,188.1894569,1
694,19166.72874,99.6284285,3.440700194,77.30819659,16,232.3167879,1
653,14626.01596,81.94753458,1.758174667,65.08213001,2,139.4591898,1
524,15072.18723,86.06131522,3.068346838,80.10126737,18,244.8988922,1
712,14484.2323,92.7644883,3.974686272,82.45102059,20,117.732992,1
617,7984.882084,87.00013737,4.676039338,73.51023046,19,255.6375991,1
791,11275.00796,98.56745104,1.67507215,62.86602457,21,322.19511,1
381,16264.09698,81.31252176,2.006856279,97.74014143,11,490.0019307,1
419,6520.593463,90.98823664,2.589198891,90.93412454,7,427.3551919,0
837,9167.791641,91.81732535,4.67228677,93.55524322,7,428.8261643,1
542,9144.786627,93.05456248,4.556240856,74.67473577,14,191.2577298,1
414,11480.28391,85.11332447,0.90445226,90.4332412,10,134.8938809,0
976,19705.53111,87.29132855,1.093684216,79.41491581,19,341.2298816,1
840,6012.5382,96.87361059,2.729791298,68.04333954,0,308.455278,1
476,12780.51492,83.89885538,0.979786728,64.97693508,15,306.6015506,1
388,7690.47023,96.53735694,2.05511393,73.80203477,13,143.6031945,1
536,19560.14818,91.25310846,1.167734202,65.50208446,6,297.5539577,1
761,6699.552571,95.24375022,3.362181598,99.93075905,5,160.1422962,1
376,11054.01504,94.27214733,4.772729443,61.96755961,20,268.8458375,1
809,16068.27477,84.15022991,4.985301966,77.64574397,3,124.8650531,1
681,15568.31642,91.37625473,2.188585096,78.0837409,21,442.7570398,1
602,11340.92955,97.35446306,3.195556867,72.02527714,7,105.2720345,1
723,10197.86252,88.64232474,4.353204441,82.85406263,21,475.7292558,1
615,10964.18568,99.3318154,1.028579328,65.99908097,18,445.1567291,1
449,8964.143947,89.044302,3.60303985,91.35649522,2,401.043229,1
942,8079.994081,82.85571273,2.339796478,73.29790873,3,493.0202329,1
545,12245.59546,87.7886936,1.427657721,83.65370359,12,121.5279989,1
929,9028.006341,99.03404813,2.312391284,88.62556944,20,356.6388424,1
449,9311.924973,86.39441699,0.841821291,95.56168471,1,439.7208362,0
706,14851.34095,97.3619632,3.629332169,93.43149746,10,150.6468386,1
763,19528.05998,97.62501363,1.637342009,84.33236112,15,333.9099915,1
922,14054.55801,87.00373049,1.901325403,75.53572722,9,257.5687635,1
236,6154.692006,81.66515316,1.044865842,80.1281868,14,274.3308453,1
858,6133.754208,94.49115818,4.390966013,90.74939174,9,465.0096342,1
998,19271.34831,86.23024598,2.720499257,95.1018217,1,315.4605801,1
342,9459.361855,95.65847229,3.07466095,64.15127713,5,137.3048179,1
642,6381.004791,88.85309697,3.062447074,75.3942505,13,474.8864695,1
139,13985.66881,89.70533485,2.347219015,91.04466394,1,174.0844682,0
328,14354.73167,95.55818813,1.366384619,77.2660705,9,457.0547266,0
